IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT
10004,20010214,656.26,656.26,656.26,656.26,6.22,1,85392939,241215,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010214,566.9,566.9,566.9,566.9,3.88,1,177728625,1295454,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010214,531.15,531.15,531.15,531.15,6.02,1,85932903,306878,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010215,531.82,531.82,531.82,531.82,0.67,1,85759541,311304,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010215,566.89,566.89,566.89,566.89,0.01,5,147021055,1216603,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010215,659.89,659.89,659.89,659.89,3.63,1,77297397,227994,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010216,568.55,568.55,568.55,568.55,1.66,1,115406182,1046479,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010216,656.24,656.24,656.24,656.24,3.65,5,79561422,258125,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010216,531.39,531.39,531.39,531.39,0.43,5,82119411,299514,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010219,531.06,531.06,531.06,531.06,0.33,5,85624975,313163,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010219,559.18,559.18,559.18,559.18,9.37,5,96204668,798742,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010219,666.01,666.01,666.01,666.01,9.77,1,84237707,269687,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010220,569.98,569.98,569.98,569.98,10.8,1,193006278,1492629,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010220,681.27,681.27,681.27,681.27,15.26,1,108029493,347549,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010220,544.33,544.33,544.33,544.33,13.27,1,122892590,510022,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010221,546.3,546.3,546.3,546.3,1.97,1,118369494,456458,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010221,554.14,554.14,554.14,554.14,15.84,5,145333089,1216373,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010221,683.42,683.42,683.42,683.42,2.15,1,112243426,356966,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010222,670.13,670.13,670.13,670.13,13.29,5,115618922,299998,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010222,537.73,537.73,537.73,537.73,8.57,5,104879948,386123,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010222,543.14,543.14,543.14,543.14,11,5,153202701,1302657,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010223,542.77,542.77,542.77,542.77,0.37,5,137334590,1249042,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010223,540.49,540.49,540.49,540.49,2.76,1,85594145,293342,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010223,683.03,683.03,683.03,683.03,12.9,1,106105294,301585,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010226,689.25,689.25,689.25,689.25,6.22,1,98244287,316570,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010226,545.83,545.83,545.83,545.83,5.34,1,78315328,280938,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010226,544.03,544.03,544.03,544.03,1.26,1,112380462,867846,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010227,539.67,539.67,539.67,539.67,6.16,5,76199916,312194,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010227,536.16,536.16,536.16,536.16,7.87,5,153585387,1213558,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010227,678.84,678.84,678.84,678.84,10.41,5,100951368,300295,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010228,678.33,678.33,678.33,678.33,0.51,5,87455135,294262,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010228,536.44,536.44,536.44,536.44,0.28,1,89467974,756045,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010228,538.91,538.91,538.91,538.91,0.76,5,70232454,251337,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010302,515.88,515.88,515.88,515.88,23.03,5,64474546,247799,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010302,653.48,653.48,653.48,653.48,24.85,5,87764615,265913,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010302,519.31,519.31,519.31,519.31,17.13,5,120940867,1079726,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010305,510.35,510.35,510.35,510.35,5.53,5,57486412,199891,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010305,647.47,647.47,647.47,647.47,6.01,5,73271801,233068,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010305,528,528,528,528,8.69,1,125683337,870188,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010306,513.12,513.12,513.12,513.12,2.77,1,67867015,234661,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010306,530.6,530.6,530.6,530.6,2.6,1,197481225,1511339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010306,651.62,651.62,651.62,651.62,4.15,1,75597196,216040,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010307,530.91,530.91,530.91,530.91,0.31,1,123784529,1075310,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010307,513.99,513.99,513.99,513.99,0.87,1,70100400,240106,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010307,657.21,657.21,657.21,657.21,5.59,1,83042707,250872,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010308,522.86,522.86,522.86,522.86,8.87,1,60143792,208577,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010308,668.93,668.93,668.93,668.93,11.72,1,82534424,229957,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010308,541.17,541.17,541.17,541.17,10.26,1,97652397,844832,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010309,671.92,671.92,671.92,671.92,2.99,1,75977522,228821,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010309,522.63,522.63,522.63,522.63,0.23,5,68130591,248797,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010309,526.69,526.69,526.69,526.69,14.48,5,74189849,686005,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010312,652.72,652.72,652.72,652.72,19.2,5,67441420,186451,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010312,508.93,508.93,508.93,508.93,17.76,5,142113641,861808,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010312,505.29,505.29,505.29,505.29,17.34,5,64769285,231648,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010313,481.92,481.92,481.92,481.92,23.37,5,72443866,224163,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010313,619.47,619.47,619.47,619.47,33.25,5,72982075,175613,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010313,494.95,494.95,494.95,494.95,13.98,5,143773225,940252,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010314,642.49,642.49,642.49,642.49,23.02,1,73915316,198708,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010314,508.2,508.2,508.2,508.2,13.25,1,158861986,1058048,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010314,500.62,500.62,500.62,500.62,18.7,1,84710916,272955,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010315,496.27,496.27,496.27,496.27,4.35,5,88386105,290743,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010315,632.92,632.92,632.92,632.92,9.57,5,73407830,225103,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010315,507.96,507.96,507.96,507.96,0.24,5,122090999,828029,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010316,504.81,504.81,504.81,504.81,3.15,5,102975350,666900,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010316,498.31,498.31,498.31,498.31,2.04,1,104202677,338801,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010316,635.38,635.38,635.38,635.38,2.46,1,59577812,175292,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010319,499.42,499.42,499.42,499.42,5.39,5,87314370,632096,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010319,495.25,495.25,495.25,495.25,3.06,5,61693632,190834,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010319,628.93,628.93,628.93,628.93,6.45,5,53054541,158603,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010320,497.29,497.29,497.29,497.29,2.04,1,72580165,211708,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010320,631.98,631.98,631.98,631.98,3.05,1,67448240,200465,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010320,496.74,496.74,496.74,496.74,2.68,5,82411164,616536,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010321,497.58,497.58,497.58,497.58,0.29,1,68778090,206059,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010321,498.27,498.27,498.27,498.27,1.53,1,91266902,711898,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010321,636.28,636.28,636.28,636.28,4.3,1,81315402,224340,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010322,494.51,494.51,494.51,494.51,3.07,5,61278456,202581,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010322,636.02,636.02,636.02,636.02,0.26,5,80328330,194259,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010322,493.09,493.09,493.09,493.09,5.18,5,168209516,961993,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010323,497.47,497.47,497.47,497.47,2.96,1,56650665,184993,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010323,505.77,505.77,505.77,505.77,12.68,1,123629102,1181018,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010323,637.01,637.01,637.01,637.01,0.99,1,76075369,278187,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010326,506.5,506.5,506.5,506.5,9.03,1,90359069,280681,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010326,642,642,642,642,4.99,1,73886993,198322,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010326,513.04,513.04,513.04,513.04,7.27,1,201026077,1139900,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010327,497.01,497.01,497.01,497.01,9.49,5,68681073,235669,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010327,635.91,635.91,635.91,635.91,6.09,5,68668047,200702,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010327,499.07,499.07,499.07,499.07,13.97,5,203278011,1020209,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010328,629.19,629.19,629.19,629.19,6.72,5,61819470,179068,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010328,490.73,490.73,490.73,490.73,6.28,5,76397584,226922,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010328,496.23,496.23,496.23,496.23,2.84,5,122564294,859730,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010329,484.78,484.78,484.78,484.78,5.95,5,61067805,167925,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010329,621.34,621.34,621.34,621.34,7.85,5,56311997,152902,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010329,491.26,491.26,491.26,491.26,4.97,5,242462740,967486,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010330,481.99,481.99,481.99,481.99,2.79,5,71056678,203729,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010330,490.96,490.96,490.96,490.96,0.3,5,191210816,916781,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010330,614.18,614.18,614.18,614.18,7.16,5,55226612,154824,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010402,609.34,609.34,609.34,609.34,4.84,5,61605126,166858,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010402,475.71,475.71,475.71,475.71,6.28,5,55513952,172716,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010402,482.31,482.31,482.31,482.31,8.65,5,68836273,596719,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010403,464.87,464.87,464.87,464.87,10.84,5,57067138,146878,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010403,586.89,586.89,586.89,586.89,22.45,5,50987122,148338,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010403,469.09,469.09,469.09,469.09,13.22,5,107472386,873821,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010404,458.41,458.41,458.41,458.41,6.46,5,50373435,129017,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010404,573.3,573.3,573.3,573.3,13.59,5,41804279,118399,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010404,461.04,461.04,461.04,461.04,8.05,5,150381831,1016103,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010406,474.39,474.39,474.39,474.39,13.35,1,143831671,1256189,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010406,464.78,464.78,464.78,464.78,6.37,1,53539482,146755,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010406,582.2,582.2,582.2,582.2,8.9,1,45019474,129104,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010409,574.6,574.6,574.6,574.6,7.6,5,35059680,109617,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010409,460.47,460.47,460.47,460.47,4.31,5,47709850,170421,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010409,465.11,465.11,465.11,465.11,9.28,5,73608255,478671,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010410,459.75,459.75,459.75,459.75,5.36,5,70703117,574068,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010410,458.23,458.23,458.23,458.23,2.24,5,44444864,154008,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010410,573.46,573.46,573.46,573.46,1.14,5,43014939,151121,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010411,475.44,475.44,475.44,475.44,15.69,1,159812898,1019269,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010411,583.1,583.1,583.1,583.1,9.64,1,48375319,138867,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010411,463.04,463.04,463.04,463.04,4.81,1,47303875,163526,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010412,465.53,465.53,465.53,465.53,2.49,1,50085949,150153,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010412,481.96,481.96,481.96,481.96,6.52,1,132622393,1147307,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010412,588.63,588.63,588.63,588.63,5.53,1,47554539,137418,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010413,471.35,471.35,471.35,471.35,5.82,1,77070753,206305,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010413,597.66,597.66,597.66,597.66,9.03,1,54707087,155924,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010413,483.34,483.34,483.34,483.34,1.38,1,86276319,655999,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010416,470.06,470.06,470.06,470.06,1.29,5,69499585,181521,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010416,600.36,600.36,600.36,600.36,2.7,1,60817289,172789,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010416,475.15,475.15,475.15,475.15,8.19,5,70904434,386676,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010417,472.42,472.42,472.42,472.42,2.36,1,51782220,149380,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010417,480.99,480.99,480.99,480.99,5.84,1,106292513,628413,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010417,604.51,604.51,604.51,604.51,4.15,1,73659861,181395,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010418,508.2,508.2,508.2,508.2,27.21,1,209043583,1289488,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010418,613.94,613.94,613.94,613.94,9.43,1,100420948,210917,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010418,488.54,488.54,488.54,488.54,16.12,1,84037608,241008,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010419,617.36,617.36,617.36,617.36,3.42,1,84812798,224146,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010419,532.94,532.94,532.94,532.94,24.74,1,219928249,2460096,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010419,496.5,496.5,496.5,496.5,7.96,1,121704318,370846,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010420,525.61,525.61,525.61,525.61,7.33,5,219576298,1407566,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010420,495.08,495.08,495.08,495.08,1.42,5,81445594,250031,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010420,610.87,610.87,610.87,610.87,6.49,5,61386757,169681,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010423,495.56,495.56,495.56,495.56,0.48,1,64724771,223729,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010423,531.17,531.17,531.17,531.17,5.56,1,166248319,1136119,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010423,613.43,613.43,613.43,613.43,2.56,1,79819941,179905,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010424,489.08,489.08,489.08,489.08,6.48,5,46847400,146131,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010424,611.01,611.01,611.01,611.01,2.42,5,97137590,212423,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010424,525.52,525.52,525.52,525.52,5.65,5,137536050,944533,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010425,536.57,536.57,536.57,536.57,11.05,1,188869756,1185214,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010425,609.95,609.95,609.95,609.95,1.06,5,74354955,180112,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010425,493.63,493.63,493.63,493.63,4.55,1,49019635,162406,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010426,608.84,608.84,608.84,608.84,1.11,5,56360500,130613,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010426,531.22,531.22,531.22,531.22,5.35,5,129463011,987920,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010426,492.06,492.06,492.06,492.06,1.57,5,53576886,164431,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010427,489.5,489.5,489.5,489.5,2.56,5,41775685,131534,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010427,606.83,606.83,606.83,606.83,2.01,5,73771920,176211,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010427,525.18,525.18,525.18,525.18,6.04,5,93152365,651597,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010430,501.85,501.85,501.85,501.85,12.35,1,60361335,196817,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010430,614.57,614.57,614.57,614.57,7.74,1,72560100,194470,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010430,546.88,546.88,546.88,546.88,21.7,1,202071700,1360445,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010502,619,619,619,619,4.43,1,77603720,210003,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010502,504.65,504.65,504.65,504.65,2.8,1,78462340,255570,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010502,553.48,553.48,553.48,553.48,6.6,1,197383150,1565525,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10003,20010503,503.52,503.52,503.52,503.52,1.13,5,63151710,211752,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010503,619.26,619.26,619.26,619.26,0.26,1,68654680,210820,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010503,554.44,554.44,554.44,554.44,0.96,1,145427700,1122707,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10002,20010504,555.47,555.47,555.47,555.47,1.03,1,128878664,1074499,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10004,20010504,620.42,620.42,620.42,620.42,1.16,1,58902180,159031,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
